sentID,words,swapsEager,swapsLazy,swapsLazier,avgBlockSizeEager,avgBlockSizeLazy,avgBlockSizeLazier,avgAltBlockSizeEager,avgAltBlockSizeLazy,avgAltBlockSizeLazier,better
6735,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6736,27,24,5,5,1.000000,1.000000,1.000000,1.000000,4.800000,4.800000,no
6737,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6738,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6739,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6740,17,3,3,3,5.000000,5.000000,5.000000,1.000000,1.000000,1.000000,no
6741,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6742,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6743,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6744,11,1,1,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
6745,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6746,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6747,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6748,22,4,1,1,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,no
6749,28,54,18,18,1.777778,1.333333,1.333333,1.000000,3.000000,3.000000,no
6750,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6751,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6752,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6753,26,48,24,24,1.458333,1.416667,1.416667,1.000000,2.000000,2.000000,no
6754,13,5,3,3,2.800000,3.000000,3.000000,1.000000,1.666667,1.666667,no
6755,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6756,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6757,29,42,16,16,1.428571,1.750000,1.750000,1.000000,2.625000,2.625000,no
6758,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6759,15,9,6,6,1.333333,1.333333,1.333333,1.000000,1.500000,1.500000,no
6760,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6761,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6762,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6763,31,28,12,3,2.000000,2.000000,2.000000,1.000000,2.333333,9.333333,no
6764,23,6,6,6,2.666667,2.666667,2.666667,1.000000,1.000000,1.000000,no
6765,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6766,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6767,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6768,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6769,39,2,2,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
6770,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6771,28,9,3,3,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,no
6772,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6773,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6774,33,9,5,5,1.000000,1.000000,1.000000,1.000000,1.800000,1.800000,no
6775,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6776,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6777,33,4,2,2,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,no
6778,29,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
6779,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6780,25,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6781,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6782,35,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6783,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6784,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6785,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6786,11,3,3,3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
6787,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6788,29,96,30,30,1.333333,1.333333,1.333333,1.000000,3.200000,3.200000,no
6789,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6790,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6791,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6792,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6793,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6794,20,4,4,4,1.250000,1.250000,1.250000,1.000000,1.000000,1.000000,no
6795,25,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6796,15,4,2,2,6.000000,6.000000,6.000000,1.000000,2.000000,2.000000,no
6797,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6798,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6799,33,40,17,17,2.425000,2.470588,2.470588,1.000000,2.352941,2.352941,no
6800,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6801,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6802,25,34,8,8,2.000000,2.000000,2.000000,1.000000,4.250000,4.250000,no
6803,38,86,54,10,1.000000,1.000000,1.000000,1.000000,1.592593,8.600000,no
6804,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6805,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6806,22,9,3,3,1.111111,1.333333,1.333333,1.000000,3.000000,3.000000,no
6807,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6808,19,7,5,2,2.857143,2.800000,2.500000,1.000000,1.400000,3.500000,no
6809,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6810,33,28,6,2,4.857143,6.166667,4.500000,1.000000,4.666667,14.000000,no
6811,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6812,21,11,11,11,2.818182,2.818182,2.818182,1.000000,1.000000,1.000000,no
6813,29,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6814,35,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6815,15,2,2,2,3.500000,3.500000,3.500000,1.000000,1.000000,1.000000,no
6816,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6817,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6818,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6819,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6820,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6821,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6822,33,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6823,36,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6824,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6825,33,7,5,5,1.000000,1.000000,1.000000,1.000000,1.400000,1.400000,no
6826,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6827,17,7,7,7,3.285714,3.285714,3.285714,1.000000,1.000000,1.000000,no
6828,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6829,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6830,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6831,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6832,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6833,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6834,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6835,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6836,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6837,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6838,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6839,34,13,1,1,2.000000,2.000000,2.000000,1.000000,13.000000,13.000000,no
6840,37,51,15,15,1.333333,1.333333,1.333333,1.000000,3.400000,3.400000,no
6841,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6842,18,34,13,13,1.235294,1.076923,1.076923,1.000000,2.615385,2.615385,no
6843,16,12,4,4,2.500000,2.500000,2.500000,1.000000,3.000000,3.000000,no
6844,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6845,17,10,4,4,1.300000,1.750000,1.750000,1.000000,2.500000,2.500000,no
6846,12,6,4,4,2.500000,2.500000,2.500000,1.000000,1.500000,1.500000,no
6847,18,6,5,5,1.666667,1.800000,1.800000,1.000000,1.200000,1.200000,no
6848,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6849,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6850,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6851,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6852,32,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6853,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6854,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6855,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6856,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6857,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6858,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6859,23,18,11,3,3.000000,3.000000,3.000000,1.000000,1.636364,6.000000,no
6860,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6861,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6862,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6863,34,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6864,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6865,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6866,14,5,3,3,2.000000,2.000000,2.000000,1.000000,1.666667,1.666667,no
6867,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6868,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6869,13,3,2,2,5.000000,5.000000,5.000000,1.000000,1.500000,1.500000,no
6870,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6871,25,4,2,2,5.000000,5.000000,5.000000,1.000000,2.000000,2.000000,no
6872,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6873,16,1,1,1,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,no
6874,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6875,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6876,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6877,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6878,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6879,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6880,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6881,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6882,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6883,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6884,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6885,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6886,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6887,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6888,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6889,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6890,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6891,19,29,11,11,2.000000,2.000000,2.000000,1.000000,2.636364,2.636364,no
6892,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6893,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6894,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6895,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6896,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6897,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6898,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6899,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6900,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6901,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6902,33,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6903,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6904,25,15,6,6,5.000000,5.000000,5.000000,1.000000,2.500000,2.500000,no
6905,24,37,19,19,1.270270,1.105263,1.105263,1.000000,1.947368,1.947368,no
6906,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6907,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6908,25,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6909,19,22,12,12,1.000000,1.000000,1.000000,1.000000,1.833333,1.833333,no
6910,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6911,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6912,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6913,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6914,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6915,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6916,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6917,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6918,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6919,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6920,30,5,4,4,2.000000,2.250000,2.250000,1.000000,1.250000,1.250000,no
6921,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6922,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6923,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6924,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6925,30,18,6,6,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,no
6926,37,53,5,5,2.018868,2.200000,2.200000,1.000000,10.600000,10.600000,no
6927,42,56,10,10,5.000000,5.000000,5.000000,1.000000,5.600000,5.600000,no
6928,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6929,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6930,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6931,25,10,8,8,4.000000,4.000000,4.000000,1.000000,1.250000,1.250000,no
6932,17,12,9,9,2.000000,2.000000,2.000000,1.000000,1.333333,1.333333,no
6933,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6934,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6935,19,22,2,2,1.000000,1.000000,1.000000,1.000000,11.000000,11.000000,no
6936,33,12,6,6,2.000000,2.333333,2.333333,1.000000,2.000000,2.000000,no
6937,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6938,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6939,24,9,5,5,1.555556,2.000000,2.000000,1.000000,1.800000,1.800000,no
6940,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6941,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6942,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6943,21,8,5,5,1.750000,2.200000,2.200000,1.000000,1.600000,1.600000,no
6944,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6945,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6946,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6947,19,16,2,2,1.000000,1.000000,1.000000,1.000000,8.000000,8.000000,no
6948,28,8,2,2,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,no
6949,36,54,8,8,1.500000,1.500000,1.500000,1.000000,6.750000,6.750000,no
6950,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6951,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6952,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6953,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6954,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6955,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6956,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6957,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6958,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6959,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6960,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6961,44,52,20,8,1.269231,1.200000,1.500000,1.000000,2.600000,6.500000,no
6962,10,2,2,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
6963,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6964,13,10,6,6,1.500000,1.500000,1.500000,1.000000,1.666667,1.666667,no
6965,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6966,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6967,11,9,6,6,1.666667,1.666667,1.666667,1.000000,1.500000,1.500000,no
6968,11,4,4,4,3.500000,3.500000,3.500000,1.000000,1.000000,1.000000,no
6969,25,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6970,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6971,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6972,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6973,6,4,4,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
6974,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6975,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6976,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6977,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6978,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6979,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6980,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6981,45,98,28,28,2.622449,2.571429,2.571429,1.000000,3.500000,3.500000,no
6982,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6983,23,33,3,3,2.000000,2.000000,2.000000,1.000000,11.000000,11.000000,no
6984,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6985,64,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
6986,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6987,14,9,1,1,3.000000,3.000000,3.000000,1.000000,9.000000,9.000000,no
6988,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6989,40,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6990,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6991,9,8,6,6,1.000000,1.000000,1.000000,1.000000,1.333333,1.333333,no
6992,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6993,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6994,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6995,26,20,8,8,3.000000,3.000000,3.000000,1.000000,2.500000,2.500000,no
6996,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6997,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6998,44,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
6999,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7000,19,11,4,4,5.000000,5.000000,5.000000,1.000000,2.750000,2.750000,no
7001,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7002,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7003,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7004,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7005,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7006,25,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7007,31,7,5,5,2.285714,2.200000,2.200000,1.000000,1.400000,1.400000,no
7008,24,1,1,1,9.000000,9.000000,9.000000,1.000000,1.000000,1.000000,no
7009,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7010,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7011,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7012,32,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7013,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7014,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7015,44,4,4,4,9.500000,9.500000,9.500000,1.000000,1.000000,1.000000,no
7016,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7017,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7018,19,1,1,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
7019,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7020,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7021,20,12,1,1,2.000000,2.000000,2.000000,1.000000,12.000000,12.000000,no
7022,10,2,2,2,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,no
7023,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7024,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7025,17,14,4,4,2.000000,2.000000,2.000000,1.000000,3.500000,3.500000,no
7026,23,14,5,5,1.571429,2.600000,2.600000,1.000000,2.800000,2.800000,no
7027,28,38,2,2,1.000000,1.000000,1.000000,1.000000,19.000000,19.000000,no
7028,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7029,21,9,4,4,2.666667,2.250000,2.250000,1.000000,2.250000,2.250000,no
7030,16,4,4,4,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,no
7031,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7032,22,6,4,4,2.000000,2.000000,2.000000,1.000000,1.500000,1.500000,no
7033,30,5,2,2,3.000000,3.000000,3.000000,1.000000,2.500000,2.500000,no
7034,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7035,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7036,36,12,2,2,1.000000,1.000000,1.000000,1.000000,6.000000,6.000000,no
7037,27,12,6,6,1.500000,1.500000,1.500000,1.000000,2.000000,2.000000,no
7038,13,8,4,4,3.500000,3.500000,3.500000,1.000000,2.000000,2.000000,no
7039,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7040,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7041,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7042,11,10,8,8,1.000000,1.000000,1.000000,1.000000,1.250000,1.250000,no
7043,16,16,2,2,1.500000,1.500000,1.500000,1.000000,8.000000,8.000000,no
7044,20,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
7045,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7046,26,4,2,2,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,no
7047,27,20,2,2,1.000000,1.000000,1.000000,1.000000,10.000000,10.000000,no
7048,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7049,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7050,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7051,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7052,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7053,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7054,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7055,29,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7056,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
7057,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
